image_id,variant,map_original,map_adversarial,SSIM,PSNR,MS-SSIM,FSIM,LPIPS,DISTS,L0,L2
397133,dct_low_nontargeted_white_box_eps0.0627_iter2,0.15702479338842978,0.15404040404040406,0.9974769,53.341194555933896,0.9994466304779053,0.9995862245559692,0.07341348379850388,0.0041544437408447266,248002,0.0035402677,0.0018646654207259417,0.0018375962972640991,0.0018409990007057786
37777,dct_low_nontargeted_white_box_eps0.0627_iter19,0.25000000000000006,0.2297979797979798,0.9484253,40.83575785365198,0.9865989685058594,0.9832335710525513,0.3474706709384918,0.08835995197296143,399321,0.013911626,0.007399940863251686,0.007203608751296997,0.007249742746353149
252219,dct_low_nontargeted_white_box_eps0.0627_iter16,0.20000000000000004,0.1944444444444445,0.9625403,40.296150512311605,0.9924737811088562,0.9927888512611389,0.19463005661964417,0.04412031173706055,394479,0.01489171,0.007557113654911518,0.007765212096273899,0.007801285944879055
174482,dct_low_nontargeted_white_box_eps0.0627_iter2,0.38068181818181823,0.24621212121212124,0.9975815,53.417554297220605,0.9994687438011169,0.9997402429580688,0.09299221634864807,0.003488302230834961,257441,0.003513963,0.0018361549591645598,0.0018078540451824665,0.001803191495127976
403385,dct_low_nontargeted_white_box_eps0.0627_iter1,1.0000000000000002,0.7500000000000002,0.99900895,58.03548032099882,0.999758243560791,0.9998027086257935,0.010832956060767174,0.0015420913696289062,308540,0.0021715672,0.001253705588169396,0.0012538008159026504,0.00125322793610394
6818,dct_low_nontargeted_white_box_eps0.0627_iter1,1.0000000000000002,0.0,0.998929,58.03963163533502,0.9997471570968628,0.9998021125793457,0.006452573463320732,0.0008653402328491211,296909,0.0021704314,0.001252827001735568,0.0012533738045021892,0.0012509531807154417
480985,dct_low_nontargeted_white_box_eps0.0627_iter1,0.13636363636363635,0.06818181818181818,0.99933195,58.18268017993708,0.9998669028282166,0.9999027252197266,0.004445044789463282,0.0011714696884155273,319301,0.0021113693,0.001211414928548038,0.0012107872171327472,0.001213215058669448
296649,dct_low_nontargeted_white_box_eps0.0627_iter3,0.11818181818181818,0.10249433106575966,0.99607974,50.62209020622852,0.9991685152053833,0.9994319081306458,0.09612247347831726,0.009656190872192383,315950,0.004868664,0.0026812150608748198,0.0026505235582590103,0.0026565801817923784
386912,dct_low_nontargeted_white_box_eps0.0627_iter3,0.1666666666666667,0.10000000000000002,0.9968471,50.66670754714232,0.9992062449455261,0.9994128346443176,0.053490668535232544,0.0059506893157958984,327979,0.004861843,0.002657651901245117,0.0026254740078002214,0.002657604170963168
502136,dct_low_nontargeted_white_box_eps0.0627_iter3,0.7727272727272729,0.5151515151515152,0.99625736,51.37549097075262,0.9994781017303467,0.9995405673980713,0.041589654982089996,0.004909515380859375,300393,0.004381044,0.0023672289680689573,0.002358442172408104,0.002369131427258253
491497,dct_low_nontargeted_white_box_eps0.0627_iter10,0.20000000000000004,0.13863636363636367,0.98296756,44.09752519786572,0.9954859018325806,0.9964113235473633,0.1542520523071289,0.031107306480407715,382852,0.009765344,0.0051781958900392056,0.004954079166054726,0.004944516345858574
