image_id,variant,map_original,map_adversarial,SSIM,PSNR,MS-SSIM,FSIM,LPIPS,DISTS,L0,L2,delta_R,delta_G,delta_B
25560,advlogo_eps0.09_iter2,0.12500000000000003,0.11111111111111113,0.999991,78.78075644679166,0.999998927116394,0.9999998807907104,4.0217506466433406e-05,5.185604095458984e-06,613,7.43902e-06,3.2291986826749053e-06,3.342437594255898e-06,3.2060520425147843e-06
85329,advlogo_eps0.09_iter18,0.5000000000000001,0.3333333333333334,0.99967617,64.63244687951769,0.9999587535858154,0.9999660849571228,0.009160787798464298,0.0002707839012145996,18065,0.00020642435,8.425845589954406e-05,8.572319347877055e-05,8.588496712036431e-05
329323,advlogo_eps0.09_iter1,0.258304974882515,0.22843822843822845,0.99999887,87.35244035809045,0.9999999403953552,1.0,5.872661859029904e-06,5.960464477539062e-07,82,1.0450158e-06,4.66904310769678e-07,4.945406999468105e-07,4.548055585473776e-07
239274,advlogo_eps0.09_iter16,0.4924242424242425,0.41666666666666674,0.99974865,58.08733870684545,0.9999620914459229,0.9999722838401794,0.0009952879045158625,5.5730342864990234e-05,49985,0.00066923007,0.00029775110306218266,0.00029187212930992246,0.00030948856147006154
511321,advlogo_eps0.09_iter1,0.5454545454545455,0.27272727272727276,0.99999976,84.74426727508266,1.000000238418579,0.9999998807907104,8.226714385273226e-07,9.5367431640625e-07,211,2.2721879e-06,9.590133913661703e-07,9.109546112995304e-07,7.574204232696502e-07
233771,advlogo_eps0.09_iter9,0.13131313131313135,0.1285714285714286,0.9998193,65.16223206010704,0.9999823570251465,0.999994158744812,0.0008274613646790385,0.00015079975128173828,16219,0.00018256152,7.839276804588735e-05,6.895235128467903e-05,7.14321358827874e-05
301867,advlogo_eps0.09_iter15,0.20000000000000004,0.1666666666666667,0.99965143,59.66721887856886,0.9999558329582214,0.9999700784683228,0.0016329778591170907,8.046627044677734e-05,40688,0.0005330955,0.00024095745175145566,0.0002479275572113693,0.00024865265004336834
185250,advlogo_eps0.09_iter28,0.07792207792207793,0.07727272727272726,0.9995404,54.637775855492464,0.9999270439147949,0.9999375343322754,0.003998935222625732,0.0005725622177124023,119036,0.0015702404,0.0007043827208690345,0.000677496544085443,0.0007177899242378771
356427,advlogo_eps0.09_iter21,0.12500000000000003,0.11111111111111113,0.9992593,54.2948500571307,0.9999043941497803,0.99991774559021,0.0030367127619683743,0.00035685300827026367,95572,0.0014024675,0.0006631192518398166,0.0006317051011137664,0.0006647240370512009
360661,advlogo_eps0.09_iter40,0.13636363636363638,0.06818181818181818,0.9986256,54.98419143980438,0.9998254776000977,0.999905526638031,0.022779129445552826,0.0006826519966125488,102431,0.0014039873,0.0006372493226081133,0.0006413300288841128,0.000676192925311625
266409,advlogo_eps0.09_iter4,0.3333333333333334,0.25000000000000006,0.999969,72.94784751084424,0.9999963045120239,0.9999983906745911,0.00028031086549162865,6.020069122314453e-06,2434,2.8936018e-05,1.2104608686058782e-05,1.258533575310139e-05,1.259558575839037e-05
430961,advlogo_eps0.09_iter5,0.18181818181818185,0.13636363636363638,0.9999576,71.74045399447783,0.9999949336051941,0.9999980926513672,0.00038888570270501077,1.0848045349121094e-05,3197,3.8412152e-05,1.647215867706109e-05,1.6826727005536668e-05,1.7239381122635677e-05
80671,advlogo_eps0.09_iter17,0.3333333333333334,0.20000000000000004,0.99969023,64.16017791624425,0.9999604225158691,0.9999777674674988,0.003088848665356636,0.00013005733489990234,16978,0.00020935938,9.252379823010415e-05,9.205454989569262e-05,9.564527135808021e-05
