image_id,variant,map_original,map_adversarial,SSIM,PSNR,MS-SSIM,FSIM,LPIPS,DISTS,L0,L2,delta_R,delta_G,delta_B
397133,advlogo_eps0.09_iter8,0.18939393939393945,0.17132867132867136,0.99972844,60.498741822112066,0.9999678134918213,0.9999604821205139,0.001575281610712409,0.0004960298538208008,34229,0.00044618017,0.0002068397734547034,0.00020696426508948207,0.00020296225557103753
37777,advlogo_eps0.09_iter101,0.25000000000000006,0.2478219696969697,0.98212504,43.19921884335176,0.9977539777755737,0.998002290725708,0.1468263864517212,0.016453862190246582,247368,0.0065300954,0.003260771045461297,0.003323290031403303,0.00338164484128356
252219,advlogo_eps0.09_iter5,0.6000000000000002,0.5000000000000001,0.9999214,65.0926716487837,0.9999903440475464,0.9999845623970032,0.0002647263463586569,5.942583084106445e-05,10985,0.00014530672,6.362974818330258e-05,6.460631993832067e-05,7.079121132846922e-05
87038,advlogo_eps0.09_iter5,0.6262626262626264,0.4696969696969698,0.9999203,64.51204999471724,0.9999911189079285,0.9999860525131226,0.0002757201436907053,6.026029586791992e-05,15199,0.00018898545,8.383116801269352e-05,8.367800182895735e-05,8.52864541229792e-05
174482,advlogo_eps0.09_iter1,0.4318181818181819,0.42613636363636365,0.9999992,80.73257847010454,0.9999999403953552,0.9999998807907104,2.1759756236860994e-06,3.5762786865234375e-07,418,4.9311216e-06,2.1254588773444993e-06,2.1637561076204292e-06,2.077588987958734e-06
403385,advlogo_eps0.09_iter3,1.0000000000000002,0.6666666666666669,0.9999538,69.28556694475232,0.999994158744812,0.999995768070221,0.0003005571197718382,4.273653030395508e-05,3887,5.3235264e-05,2.475873043294996e-05,2.467256308591459e-05,2.481617411831394e-05
6818,advlogo_eps0.09_iter4,1.0000000000000002,0.5000000000000001,0.9999068,67.20746548056104,0.9999882578849792,0.9999867677688599,0.0004985440755262971,0.00010776519775390625,7922,0.000101330916,4.7487745177932084e-05,4.703776357928291e-05,4.687499676947482e-05
480985,advlogo_eps0.09_iter6,0.27272727272727276,0.15909090909090912,0.9998913,63.58233561556219,0.9999879598617554,0.9999827742576599,0.0007294839597307146,0.00010037422180175781,16046,0.00021254964,9.997314191423357e-05,9.596155723556876e-05,9.98007963062264e-05
458054,advlogo_eps0.09_iter3,0.18181818181818182,0.09090909090909091,0.99996305,70.60764166093885,0.9999956488609314,0.9999954700469971,0.0002316373575013131,0.00021564960479736328,3949,4.8428064e-05,2.1599267711280845e-05,2.2030100808478892e-05,2.125459650414996e-05
331352,advlogo_eps0.09_iter5,0.5000000000000001,0.3333333333333334,0.99988985,66.10926229422185,0.9999870657920837,0.9999895095825195,0.001068104524165392,0.00019848346710205078,9910,0.00012755934,5.9321391745470464e-05,5.847886495757848e-05,5.972350118099712e-05
296649,advlogo_eps0.09_iter9,0.2159090909090909,0.2098873348873349,0.99974823,59.98636329485112,0.9999681711196899,0.9999472498893738,0.001135350321419537,0.00044977664947509766,29179,0.00041276385,0.0001923062518471852,0.0001911669096443802,0.0001937710912898183
386912,advlogo_eps0.09_iter4,0.1666666666666667,0.14285714285714288,0.99996805,68.08090423486883,0.999996542930603,0.9999950528144836,0.00010941798973362893,1.52587890625e-05,7188,8.712478e-05,3.820082565653138e-05,3.6984903999837115e-05,3.966566509916447e-05
502136,advlogo_eps0.09_iter11,1.0000000000000002,0.9242424242424243,0.9997575,59.282709215796075,0.9999727010726929,0.9999665021896362,0.0016718513797968626,0.0001348257064819336,28303,0.00042796636,0.00020343139476608485,0.00019953472656197846,0.00020338348986115307
184791,advlogo_eps0.09_iter30,0.3333333333333333,0.3068181818181818,0.99643415,51.7973272668176,0.999509334564209,0.9997127652168274,0.02260056883096695,0.00607454776763916,111173,0.0019372345,0.0009585344814695418,0.000957988784648478,0.0009561505285091698
348881,advlogo_eps0.09_iter1,0.3333333333333334,0.25000000000000006,0.99999887,81.99270240360534,0.9999998807907104,0.9999998211860657,4.6380728235817514e-06,1.9073486328125e-06,307,3.6574595e-06,1.6084558183138142e-06,1.5414367453558953e-06,1.64675225278188e-06
289393,advlogo_eps0.09_iter3,0.25000000000000006,0.20000000000000004,0.9999729,72.15211254592782,0.9999970197677612,0.9999966621398926,0.0001235616218764335,2.0742416381835938e-05,2644,3.3277665e-05,1.5232453733915463e-05,1.5510104276472703e-05,1.5098424228199292e-05
522713,advlogo_eps0.09_iter19,0.39393939393939403,0.3696969696969698,0.9991202,54.506845872817806,0.9998725652694702,0.9998695254325867,0.004355184733867645,0.0004374384880065918,38586,0.000749157,0.0003665747935883701,0.0003634152817539871,0.00036449715844355524
181666,advlogo_eps0.09_iter18,0.6818181818181819,0.5707070707070708,0.99903756,54.46724260336695,0.9999057650566101,0.9997609257698059,0.003913929685950279,0.0010930299758911133,93046,0.0013718386,0.0006469821673817933,0.0006261011003516614,0.0006232287851162255
17627,advlogo_eps0.09_iter2,0.2954545454545455,0.23636363636363641,0.9999931,74.15989402801578,0.9999992251396179,0.9999984502792358,2.3247694116435014e-05,7.569789886474609e-06,1585,2.0023335e-05,9.037989912030753e-06,9.172028512693942e-06,8.961396815720946e-06
143931,advlogo_eps0.09_iter14,1.0000000000000002,0.7500000000000002,0.9993563,58.62184692830519,0.9999105930328369,0.9999153017997742,0.003880881005898118,0.000401914119720459,28065,0.00045192183,0.0002221488393843174,0.00022039675968699157,0.0002242264017695561
303818,advlogo_eps0.09_iter8,0.4545454545454547,0.37727272727272726,0.99982166,60.39387437085608,0.9999788999557495,0.9999538064002991,0.0008071496849879622,0.000232696533203125,26054,0.00037156753,0.00017433555331081152,0.00017275579739362001,0.00017365576059091836
