image_id,variant,map_original,map_adversarial,SSIM,PSNR,MS-SSIM,FSIM,LPIPS,DISTS,L0,L2,delta_R,delta_G,delta_B
397133,advlogo_eps0.09_iter33,0.21212121212121215,0.21169583535893696,0.9977924,50.8878843763741,0.9997240304946899,0.9997754096984863,0.012026078999042511,0.001523137092590332,142293,0.0024098565,0.001120146014727652,0.0011358765186741948,0.0011017635697498918
37777,advlogo_eps0.09_iter6,0.6022727272727274,0.6000000000000001,0.99989134,63.98485025105696,0.9999886751174927,0.9999900460243225,0.0006547807715833187,6.490945816040039e-05,14848,0.00019167928,8.569814235670492e-05,8.346738468389958e-05,8.356311445822939e-05
252219,advlogo_eps0.09_iter13,0.6000000000000002,0.5555555555555557,0.99972034,58.102374573171076,0.9999701380729675,0.9999611973762512,0.0009063417091965675,0.00012159347534179688,33207,0.0005165137,0.00022725184680894017,0.00023740042524877936,0.00023541859991382807
87038,advlogo_eps0.09_iter5,0.6651515151515152,0.5195707070707072,0.9999444,65.06903220549162,0.9999934434890747,0.9999935626983643,0.0001770763483364135,3.737211227416992e-05,14194,0.00016977597,7.129863661248237e-05,7.009229011600837e-05,7.110714795999229e-05
174482,advlogo_eps0.09_iter4,0.5625000000000001,0.47727272727272735,0.99998134,66.51458915024114,0.9999979734420776,0.9999968409538269,7.672332867514342e-05,5.424022674560547e-06,6937,9.491216e-05,4.1312421672046185e-05,4.142731268075295e-05,4.149433152633719e-05
403385,advlogo_eps0.09_iter4,1.0000000000000002,0.6666666666666669,0.9999404,68.26941570284123,0.9999925494194031,0.9999962449073792,0.0003483466280158609,5.6624412536621094e-05,5070,6.6381304e-05,2.8636262868531048e-05,3.0215993319870904e-05,2.785117794701364e-05
6818,advlogo_eps0.09_iter6,1.0000000000000002,0.5000000000000001,0.9999102,65.5650212165236,0.9999879598617554,0.9999931454658508,0.000313530646963045,2.574920654296875e-05,9746,0.00012687649,5.430453529697843e-05,5.738741310779005e-05,5.349073398974724e-05
480985,advlogo_eps0.09_iter6,0.590909090909091,0.5151515151515152,0.99993056,63.60408933416309,0.9999927878379822,0.9999904632568359,0.0004407565575093031,1.811981201171875e-05,17153,0.00021693877,9.214152669301257e-05,9.588497778167948e-05,9.18064106372185e-05
458054,advlogo_eps0.09_iter3,0.202020202020202,0.10227272727272727,0.9999817,71.30753605571067,0.9999980926513672,0.9999979734420776,0.00015399011317640543,1.531839370727539e-05,3975,4.4878525e-05,1.801853795768693e-05,1.7903646948980168e-05,1.8430224372423254e-05
331352,advlogo_eps0.09_iter15,0.5000000000000001,0.4000000000000001,0.9995671,60.733606549231425,0.9999448657035828,0.9999717473983765,0.005534241907298565,0.0005447864532470703,23980,0.00033146198,0.00014310472761280835,0.00015565642388537526,0.000143028111779131
