image_id,variant,map_original,map_adversarial,SSIM,PSNR,MS-SSIM,FSIM,LPIPS,DISTS,L0,L2,delta_R,delta_G,delta_B
252219,advlogo_eps0.09_iter7,0.20000000000000004,0.1272727272727273,0.9997616,63.02787571871985,0.9999593496322632,0.9999679327011108,0.0005103354342281818,0.0004115104675292969,20602,0.00025757405,9.086923819268122e-05,0.00012109879753552377,0.00012849025370087475
174482,advlogo_eps0.09_iter3,0.31818181818181823,0.28409090909090917,0.99995255,71.02463638698946,0.9999918341636658,0.9999913573265076,0.00028320870478637516,0.00019413232803344727,3628,4.42529e-05,1.982210233109072e-05,2.0205123291816562e-05,1.9094217350357212e-05
296649,advlogo_eps0.09_iter5,0.15151515151515152,0.13636363636363638,0.999854,65.38048020708058,0.9999719858169556,0.9999781847000122,0.00042945941095240414,0.0002957582473754883,13856,0.0001659829,7.273967639775947e-05,7.328463834710419e-05,7.050725253066048e-05
386912,advlogo_eps0.09_iter59,0.1666666666666667,0.14285714285714288,0.99007773,44.77103464089046,0.997529923915863,0.997565507888794,0.015684988349676132,0.007660984992980957,366171,0.007836975,0.003888953709974885,0.003790436079725623,0.004107415676116943
181666,advlogo_eps0.09_iter27,0.12121212121212122,0.0,0.996916,51.57003506126449,0.9995888471603394,0.9990168809890747,0.006125015206634998,0.003106832504272461,150685,0.002384167,0.0011236907448619604,0.0010990760056301951,0.0010939380154013634
17627,advlogo_eps0.09_iter3,0.15151515151515152,0.12121212121212122,0.99996704,71.25062213665502,0.9999935030937195,0.9999902248382568,4.746329432236962e-05,7.343292236328125e-05,3599,4.313048e-05,1.8012435248238035e-05,1.959220571734477e-05,1.9121742298011668e-05
143931,advlogo_eps0.09_iter5,0.5000000000000001,0.3333333333333334,0.99988717,66.35061294821062,0.9999722838401794,0.9999822378158569,0.00020991652854718268,0.0002993345260620117,9685,0.00012384348,5.828602661495097e-05,5.760480780736543e-05,5.625804988085292e-05
303818,advlogo_eps0.09_iter9,0.3272727272727273,0.3090909090909092,0.99963254,59.55417139551897,0.9999212026596069,0.9998598694801331,0.0005672747502103448,0.00039309263229370117,40431,0.0005334374,0.00024280897923745215,0.0002399933582637459,0.0002490284387022257
397133,advlogo_eps0.09_iter10,0.04545454545454546,0.04195804195804197,0.9992683,58.60092326950442,0.9998469352722168,0.9998984932899475,0.002106962027028203,0.0006006956100463867,58629,0.00073452084,0.00033416360383853316,0.000338318117428571,0.00031157664489001036
87038,advlogo_eps0.09_iter4,0.06060606060606061,0.050505050505050504,0.9999116,67.10719377042172,0.9999827742576599,0.9999818801879883,0.00019610142044257373,4.8160552978515625e-05,9737,0.000114179325,4.8797322961036116e-05,4.817599256057292e-05,4.898105180473067e-05
348881,advlogo_eps0.09_iter6,0.09090909090909093,0.06818181818181819,0.9997842,64.35502453976147,0.9999518394470215,0.9999454021453857,0.0009796078084036708,0.00038051605224609375,17056,0.0002067034,9.35035859583877e-05,8.771217108005658e-05,9.149430115940049e-05
463730,advlogo_eps0.09_iter12,0.16666666666666666,0.07575757575757576,0.9992644,57.13436350532375,0.9998480677604675,0.9998674392700195,0.001911983941681683,0.0017762184143066406,69550,0.00092968316,0.00044965476263314486,0.0004235020314808935,0.00041979036177508533
460347,advlogo_eps0.09_iter8,0.5151515151515152,0.18181818181818185,0.9996821,60.73676035247761,0.9999386668205261,0.9998949766159058,0.00046428811037912965,0.0003132820129394531,34196,0.00043223004,0.00019381954916752875,0.00019555265316739678,0.0001838641765061766
322864,advlogo_eps0.09_iter3,0.10454545454545455,0.06818181818181818,0.99996024,73.37777094331952,0.999992847442627,0.9999948143959045,0.0001533708127681166,6.973743438720703e-06,1961,2.5014711e-05,1.1984089724137448e-05,1.2060796507284977e-05,1.1029746019630693e-05
308394,advlogo_eps0.09_iter5,0.20000000000000004,0.1666666666666667,0.9998166,67.46618524035732,0.9999672770500183,0.9999695420265198,0.0016770438523963094,0.00022345781326293945,8738,0.000103731974,5.0259350246051326e-05,4.104897379875183e-05,4.3355590605642647e-05
456496,advlogo_eps0.09_iter7,0.3333333333333334,0.25000000000000006,0.99979955,62.53139005647672,0.9999611377716064,0.9999375939369202,0.0006315611535683274,0.00023347139358520508,24832,0.0003040125,0.00013479878543876112,0.0001354114938294515,0.0001263639860553667
184321,advlogo_eps0.09_iter14,1.0000000000000002,0.0,0.99916077,56.35871301871161,0.9998029470443726,0.9996774196624756,0.0013974779285490513,0.0024356842041015625,53705,0.00082383724,0.0003782719431910664,0.0003954560379497707,0.00038700937875546515
565778,advlogo_eps0.09_iter430,0.3333333333333334,0.0,0.9502682,34.41987452988446,0.9849700927734375,0.9867910146713257,0.05749202519655228,0.049805521965026855,399535,0.023354573,0.011916408315300941,0.011496668681502342,0.012623172253370285
25560,advlogo_eps0.09_iter4,0.1666666666666667,0.0,0.99991816,69.33611902918342,0.9999842643737793,0.999988317489624,0.00022172745957504958,5.269050598144531e-05,5618,6.730179e-05,3.0620747565990314e-05,2.918297832366079e-05,2.9113598429830745e-05
85329,advlogo_eps0.09_iter7,0.5000000000000001,0.3333333333333334,0.9995758,63.30736627363608,0.9999014735221863,0.9999045133590698,0.006701015867292881,0.0010699629783630371,18676,0.0002405779,0.0001136316277552396,0.00010498608753550798,0.00011172523954883218
329323,advlogo_eps0.09_iter3,0.48484848484848486,0.40909090909090906,0.9999528,71.36520645182104,0.9999903440475464,0.9999962449073792,0.00010564023250481114,7.271766662597656e-06,3566,4.2363958e-05,1.845670340117067e-05,1.8063081370200962e-05,1.8511625967221335e-05
239274,advlogo_eps0.09_iter28,0.5000000000000001,0.3333333333333334,0.99822396,51.11897953438012,0.99953293800354,0.9992995262145996,0.0038260691799223423,0.0020851492881774902,144235,0.0024017913,0.0011277112644165754,0.001136510050855577,0.0011892447946593165
511321,advlogo_eps0.09_iter11,0.5454545454545455,0.2727272727272727,0.99938345,58.65497764443069,0.9998511672019958,0.9999017119407654,0.002078061690554023,0.000770270824432373,47141,0.00062277814,0.00028653585468418896,0.0002840081579051912,0.00025885668583214283
233771,advlogo_eps0.09_iter1,0.09090909090909093,0.08333333333333333,0.99999696,86.93046279629677,0.9999997615814209,1.0,9.164077710011043e-06,2.8014183044433594e-06,129,1.3951707e-06,5.264393507786735e-07,6.983949560890323e-07,3.825451244665601e-07
301867,advlogo_eps0.09_iter16,0.20000000000000004,0.1272727272727273,0.99900323,55.5498414073757,0.9997754096984863,0.9996892809867859,0.003787088207900524,0.0017666816711425781,95757,0.0012953526,0.000599689141381532,0.000578635954298079,0.0006230957806110382
185250,advlogo_eps0.09_iter338,0.1090909090909091,0.09090909090909093,0.96118593,34.817183378461124,0.9867975115776062,0.9827479720115662,0.0643836259841919,0.046417176723480225,391672,0.0223952,0.011642989702522755,0.011314732022583485,0.011480087414383888
